date_id,department_id,country_id,category_id,project_id_numeric,budget_eur,amount_eur
20230930,3,3,8,5,1951.96,1852.5141658354798
20230930,3,3,9,5,3718.52,3754.10254766508
20230930,4,3,10,5,4476.27,4318.57099462128
20230930,4,3,11,5,1753.83,1887.1930118904
20230930,4,3,12,5,4310.58,4178.53603482384
20231031,1,3,1,5,4976.99,4329.98732272584
20231031,1,3,2,5,3504.81,3817.03230722568
20231031,1,3,3,5,2257.15,1890.87182865264
20231031,2,3,4,5,3987.68,3745.3453642854
20231031,2,3,5,5,1327.89,1121.2293729241198
20231031,2,3,6,5,4295.81,3763.56950275704
20231031,3,3,7,5,1254.71,1272.2907862236
20231031,3,3,8,5,2753.3,2449.39218872424
20231031,3,3,9,5,3811.93,4017.4978304137194
20231031,4,3,10,5,3770.34,4060.3440495522004
20231031,4,3,11,5,1279.19,1399.799774817
20231031,4,3,12,5,4103.01,4251.60253404996
20231130,1,3,1,5,3518.52,3008.4323815992
20231130,1,3,2,5,2585.07,2396.6391559678796
20231130,1,3,3,5,3293.97,3618.3762020647196
20231130,2,3,4,5,2254.47,2037.0448142436
20231130,2,3,5,5,1145.83,940.9673515743599
20231130,2,3,6,5,2475.67,2178.549301389
20231130,3,3,7,5,2385.69,1955.9808872734798
20231130,3,3,8,5,3268.22,3442.2328560031197
20231130,3,3,9,5,4846.71,4564.4819009646
20231130,4,3,10,5,1586.98,1269.6016511446799
20231130,4,3,11,5,2085.16,1811.4573711547198
20231130,4,3,12,5,3998.59,3656.63389703508
20231231,1,3,1,5,1815.07,1594.52714359872
20231231,1,3,2,5,3973.18,4154.603732299919
20231231,1,3,3,5,1412.3,1278.6187509260399
20231231,2,3,4,5,2155.08,2134.74339092124
20231231,2,3,5,5,4411.12,4290.75993964152
20231231,2,3,6,5,4048.94,3645.4574917628397
20231231,3,3,7,5,3168.0,3131.72272705764
20231231,3,3,8,5,3399.66,2970.83447441772
20231231,3,3,9,5,1487.4,1577.12274147084
20231231,4,3,10,5,4491.6,4780.352469344521
20231231,4,3,11,5,4388.24,3863.9972016523197
20231231,4,3,12,5,2595.45,2403.3270049188
20240131,1,3,1,5,2159.85,2365.51916525904
20240131,1,3,2,5,1795.79,1726.72462420704
20240131,1,3,3,5,3984.73,3667.8502894460403
20240131,2,3,4,5,2502.52,2011.49303260152
20240131,2,3,5,5,3141.22,3266.42940062064
20240131,2,3,6,5,4539.45,4366.06571863596
20240131,3,3,7,5,2443.55,2053.26959577924
20240131,3,3,8,5,3408.45,3723.24247335792
20240131,3,3,9,5,4553.26,4794.62787786756
20240131,4,3,10,5,4361.0,3698.83032516936
20240131,4,3,11,5,2751.38,2862.33937028568
20240131,4,3,12,5,1920.76,1871.8179570525601
20240229,1,3,1,5,2121.39,1825.0230079654798
20240229,1,3,2,5,4415.34,3546.2593973832
20240229,1,3,3,5,4613.63,4090.2744228841198
20240229,2,3,4,5,4268.21,3540.02140374288
20240229,2,3,5,5,3395.21,3298.0492305634803
20240229,2,3,6,5,2719.0,2279.74675270464
20240229,3,3,7,5,3473.93,3213.63638072556
20240229,3,3,8,5,4399.45,3936.9037523235597
20240229,3,3,9,5,4599.48,4980.86797645596
20240229,4,3,10,5,3103.9,2916.90182106912
20240229,4,3,11,5,3452.77,3726.32148303936
20240229,4,3,12,5,1843.34,1522.30037428572
20240331,1,3,1,5,4233.61,4216.14393879
20240331,1,3,2,5,4124.06,4078.04835522048
20240331,1,3,3,5,4263.99,3863.6073270498
20240331,2,3,4,5,1696.02,1749.687238617
20240331,2,3,5,5,2948.8,2701.92096652572
20240331,2,3,6,5,3904.76,3646.9070255414395
20240331,3,3,7,5,1915.47,1599.7854523404
20240331,3,3,8,5,4970.45,4487.2967264503195
20240331,3,3,9,5,4940.09,4770.99547888404
20240331,4,3,10,5,4680.3,4335.24563146752
20240331,4,3,11,5,3404.07,3383.19184568304
20240331,4,3,12,5,1982.92,1758.6043705515601
20240430,1,3,1,5,1326.68,1352.34503794104
20240430,1,3,2,5,4091.82,4384.8496770496795
20240430,1,3,3,5,4459.86,3923.2081573119594
20240430,2,3,4,5,4233.31,3797.08872178908
20240430,2,3,5,5,2783.15,2749.17576770808
20240430,2,3,6,5,4470.87,4340.333994869639
20240430,3,3,7,5,3771.7,3926.9469547822796
20240430,3,3,8,5,3303.35,3058.9061474485197
20240430,3,3,9,5,3589.53,2901.59674372404
20240430,4,3,10,5,4082.92,4356.30885678828
20240430,4,3,11,5,4857.65,5067.33016715328
20240430,4,3,12,5,1158.54,1023.8506933562401
20240531,1,3,1,5,4963.17,4527.76371083496
20240531,1,3,2,5,3820.08,4070.2608599547602
20240531,1,3,3,5,2021.89,1756.7349718163998
20240531,2,3,4,5,3489.02,2984.9899215245996
20240531,2,3,5,5,4816.9,4710.97478366532
20240531,2,3,6,5,4732.99,4989.8450890986
20240531,3,3,7,5,1177.83,1270.27143571824
20240531,3,3,8,5,3321.15,3383.38178459196
20240531,3,3,9,5,4916.66,5254.46997636288
20240531,4,3,10,5,4639.94,3724.3521164574
20240531,4,3,11,5,4674.02,4752.03157834608
20240531,4,3,12,5,4733.09,4885.8285445032
20240630,1,3,1,5,1040.4,1079.34284511492
20240630,1,3,2,5,4143.64,4370.55427495728
20240630,1,3,3,5,3166.19,2703.130577472
20240630,2,3,4,5,1364.55,1195.80538663692
20240630,2,3,5,5,3948.16,3305.5168287194397
20240630,2,3,6,5,1128.67,1217.6583579473997
20240630,3,3,7,5,3541.71,3048.37953318048
20240630,3,3,8,5,3046.13,2924.3094385169998
20240630,3,3,9,5,2827.99,2488.65955894728
20240630,4,3,10,5,1436.7,1214.49937398852
20240630,4,3,11,5,3650.95,3862.5276743043596
20240630,4,3,12,5,2852.36,2976.63260953212
20240731,1,3,1,5,2031.37,2079.70109447316
20240731,1,3,2,5,1651.36,1791.1539014696398
20240731,1,3,3,5,4695.72,4360.6974452628
20240731,2,3,4,5,2101.77,1776.56859262152
20240731,2,3,5,5,3057.16,3305.6267933509203
20240731,2,3,6,5,1279.5,1068.06647199588
20240731,3,3,7,5,3655.37,3208.23811699836
20240731,3,3,8,5,4236.78,4165.010385151801
20240731,3,3,9,5,1678.67,1560.17819143824
20240731,4,3,10,5,2592.43,2718.50563230984
20240731,4,3,11,5,2981.91,2739.70881261612
20240731,4,3,12,5,4080.1,4099.0316062638
20240831,1,3,1,5,1170.31,1240.6509627113999
20240831,1,3,2,5,1010.2,941.91704611896
20240831,1,3,3,5,1492.27,1404.46827326256
20240831,2,3,4,5,2893.56,2926.1388501134397
20240831,2,3,5,5,4880.86,4251.242649801479
20240831,2,3,6,5,3303.23,3120.65628641688
20240831,3,3,7,5,1276.33,1101.87559778364
20240831,3,3,8,5,3851.72,3463.2361006158
20240831,3,3,9,5,2142.95,2052.7097758371597
20240831,4,3,10,5,4708.31,4083.9464581816806
20240831,4,3,11,5,3872.24,3434.9751903254396
20240831,4,3,12,5,4667.38,3963.19529603196
20240930,1,3,1,5,2991.57,2701.64105655468
20240930,1,3,2,5,3485.48,3423.96873039276
20240930,1,3,3,5,2937.35,2516.8504917448795
20240930,2,3,4,5,2592.82,2479.67244951996
20240930,2,3,5,5,1121.52,966.8690206802398
20240930,2,3,6,5,1214.8,1259.02505295324
20240930,3,3,7,5,1070.71,1056.13031108796
20240930,3,3,8,5,2403.41,1939.93604786208
20240930,3,3,9,5,2459.78,2303.2092063485998
20240930,4,3,10,5,4138.76,4501.2522378635995
20240930,4,3,11,5,1210.97,1110.72275222544
20240930,4,3,12,5,1479.59,1337.2498930742402
20241031,1,3,1,5,3256.02,3420.0999747215997
20241031,1,3,2,5,2375.25,2514.8411380242
20241031,1,3,3,5,3462.46,3061.67525680488
20241031,2,3,4,5,2427.1,2099.8146252493198
20241031,2,3,5,5,3050.93,3240.707673639
20241031,2,3,6,5,1537.06,1680.13960759824
20241031,3,3,7,5,4677.64,4438.1825233174795
20241031,3,3,8,5,1924.95,1673.6916814796398
20241031,3,3,9,5,4451.8,4137.829127606879
20241031,4,3,10,5,4416.01,3602.91117616476
20241031,4,3,11,5,3665.54,3731.0799525470397
20241031,4,3,12,5,4993.91,5457.76458961536
20241130,1,3,1,5,4542.32,4958.095300954919
20241130,1,3,2,5,2291.79,1994.39853079872
20241130,1,3,3,5,3889.23,3125.80463052708
20241130,2,3,4,5,2560.65,2753.0945073026396
20241130,2,3,5,5,4097.41,3515.9591430181204
20241130,2,3,6,5,1768.96,1707.9106754392799
20241130,3,3,7,5,3887.36,3553.87694730936
20241130,3,3,8,5,3398.12,3629.80252695396
20241130,3,3,9,5,2244.55,1797.65181151164
20241130,4,3,10,5,1292.44,1060.5888770552401
20241130,4,3,11,5,2555.33,2277.57745042908
20241130,4,3,12,5,2039.68,1715.0483797008
20241231,1,3,1,5,1067.59,1028.63915321796
20241231,1,3,2,5,4631.88,4603.77926154168
20241231,1,3,3,5,4972.81,4949.757982531801
20241231,2,3,4,5,2341.89,1990.1498973097198
20241231,2,3,5,5,4593.38,4423.34729485236
20241231,2,3,6,5,2374.14,2446.53310830576
20241231,3,3,7,5,1659.23,1802.16036140232
20241231,3,3,8,5,4879.89,5133.20897819448
20241231,3,3,9,5,2163.77,1983.28210623456
20241231,4,3,10,5,1995.36,1646.8503146138403
20241231,4,3,11,5,2152.47,1990.34983300332
20241231,4,3,12,5,1350.38,1116.10102238328
20250131,1,3,1,5,4784.3,4904.922403242
20250131,1,3,2,5,2561.1,2669.7413166407996
20250131,1,3,3,5,2423.58,2043.2028336064798
20250131,2,3,4,5,3161.31,2613.13952178264
20250131,2,3,5,5,4271.55,4512.81851773836
20250131,2,3,6,5,2125.0,1881.3548896372802
20250131,3,3,7,5,3161.91,3062.3750317324802
20250131,3,3,8,5,3996.02,3538.5218860408795
20250131,3,3,9,5,4941.44,4054.3959626675996
20250131,4,3,10,5,3085.76,2676.8390337635997
20250131,4,3,11,5,2769.43,2910.313939965
20250131,4,3,12,5,3550.53,3444.2921936472
20250228,1,3,1,5,1266.57,1223.9163451570798
20250228,1,3,2,5,4526.86,3708.61717737108
20250228,1,3,3,5,4331.91,4312.87282735368
20250228,2,3,4,5,1939.05,1837.8288891405602
20250228,2,3,5,5,4177.52,4530.292897359001
20250228,2,3,6,5,2074.16,1706.8010323398
20250228,3,3,7,5,3497.71,3555.356471442
20250228,3,3,8,5,4107.26,3450.72012619644
20250228,3,3,9,5,4692.82,3830.3980083428405
20250228,4,3,10,5,2172.33,1867.61930748696
20250228,4,3,11,5,2094.36,1852.74409188312
20250228,4,3,12,5,3657.49,3151.51636072404
20250331,1,3,1,5,2385.62,2145.67987336116
20250331,1,3,2,5,3287.1,2629.34430974892
20250331,1,3,3,5,1885.2,1688.7568359923998
20250331,2,3,4,5,3358.19,3187.19488524696
20250331,2,3,5,5,4405.86,4608.017898245999
20250331,2,3,6,5,1712.89,1471.8565987904399
20250331,3,3,7,5,1131.58,1240.13112990804
20250331,3,3,8,5,1942.67,1981.47268820748
20250331,3,3,9,5,3798.84,3084.31797410508
20250331,4,3,10,5,2873.06,2325.4920394003198
20250331,4,3,11,5,1697.98,1826.18263498836
20250331,4,3,12,5,3639.94,3399.72652754376
20250430,1,3,1,5,1928.86,2085.45924244884
20250430,1,3,2,5,3777.74,3763.2196152932397
20250430,1,3,3,5,4709.36,4602.679615226879
20250430,2,3,4,5,3619.07,3204.6792616522803
20250430,2,3,5,5,4684.54,5062.80162369324
20250430,2,3,6,5,3287.07,2640.8506089155994
20250430,3,3,7,5,3279.31,3089.09643718212
20250430,3,3,8,5,1674.67,1698.79360781112
20250430,3,3,9,5,2871.57,2685.22633611012
20250430,4,3,10,5,2631.13,2162.1145873750797
20250430,4,3,11,5,4572.28,4794.67786179096
20250430,4,3,12,5,4335.87,4139.53857778716
20250531,1,3,1,5,4448.34,4770.09576826284
20250531,1,3,2,5,4035.78,4390.3878957624
20250531,1,3,3,5,3419.57,3129.43346336592
20250531,2,3,4,5,4690.53,4666.05923009808
20250531,2,3,5,5,3455.75,3063.9445269272396
20250531,2,3,6,5,3630.76,3847.3025712367194
20250531,3,3,7,5,4457.63,3941.59224433848
20250531,3,3,8,5,2126.74,2206.21040459856
20250531,3,3,9,5,3839.37,3366.23729886576
20250531,4,3,10,5,4627.98,4052.6465253485994
20250531,4,3,11,5,1457.95,1558.65868016688
20250531,4,3,12,5,2333.16,2476.1035973892003
20250630,1,3,1,5,4596.94,3778.1548116051595
20250630,1,3,2,5,3381.42,3258.63190857024
20250630,1,3,3,5,2028.29,1693.3553569452001
20250630,2,3,4,5,4098.71,4255.30134438156
20250630,2,3,5,5,4889.07,4674.08664819612
20250630,2,3,6,5,1029.26,1080.87235317096
20250630,3,3,7,5,3800.61,4045.82871819684
20250630,3,3,8,5,3023.8,2777.6666040460796
20250630,3,3,9,5,2071.85,1860.93145853604
20250630,4,3,10,5,1927.71,1780.6472807709602
20250630,4,3,11,5,2618.76,2627.3149624588796
20250630,4,3,12,5,1809.31,1967.33723466996
20250731,1,3,1,5,1951.32,
20250731,1,3,2,5,1423.43,
20250731,1,3,3,5,2838.26,
20250731,2,3,4,5,2525.81,
20250731,2,3,5,5,3322.7,
20250731,2,3,6,5,2930.64,
20250731,3,3,7,5,4777.89,
20250731,3,3,8,5,2153.44,
20250731,3,3,9,5,1652.05,
20250731,4,3,10,5,1470.41,
20250731,4,3,11,5,2597.35,
20250731,4,3,12,5,1462.81,
20250831,1,3,1,5,1155.92,
20250831,1,3,2,5,3521.35,
20250831,1,3,3,5,1245.4,
20250831,2,3,4,5,2906.61,
20250831,2,3,5,5,3548.41,
20250831,2,3,6,5,4738.01,
20250831,3,3,7,5,4567.41,
20250831,3,3,8,5,3637.01,
20250831,3,3,9,5,2171.47,
20250831,4,3,10,5,1322.31,
20250831,4,3,11,5,2769.29,
20250831,4,3,12,5,4458.28,
20250930,1,3,1,5,2328.48,
20250930,1,3,2,5,3407.97,
20250930,1,3,3,5,3134.61,
20250930,2,3,4,5,2173.64,
20250930,2,3,5,5,1283.47,
20250930,2,3,6,5,1672.34,
20250930,3,3,7,5,1789.76,
20250930,3,3,8,5,1388.04,
20250930,3,3,9,5,2831.7,
20250930,4,3,10,5,1442.35,
20250930,4,3,11,5,4550.91,
20250930,4,3,12,5,1290.08,
20251031,1,3,1,5,1980.28,
20251031,1,3,2,5,2098.72,
20251031,1,3,3,5,4197.41,
20251031,2,3,4,5,3491.08,
20251031,2,3,5,5,2934.06,
20251031,2,3,6,5,3241.78,
20251031,3,3,7,5,1937.01,
20251031,3,3,8,5,2352.61,
20251031,3,3,9,5,2302.65,
20251031,4,3,10,5,4598.49,
20251031,4,3,11,5,3880.07,
20251031,4,3,12,5,2735.87,
20251130,1,3,1,5,1811.29,
20251130,1,3,2,5,2157.62,
20251130,1,3,3,5,2945.77,
20251130,2,3,4,5,3560.54,
20251130,2,3,5,5,4070.13,
20251130,2,3,6,5,2835.15,
20251130,3,3,7,5,4119.26,
20251130,3,3,8,5,1238.76,
20251130,3,3,9,5,2607.79,
20251130,4,3,10,5,2809.78,
20251130,4,3,11,5,2932.24,
20251130,4,3,12,5,1885.78,
20251231,1,3,1,5,2702.54,
20251231,1,3,2,5,4604.09,
20251231,1,3,3,5,1048.75,
20251231,2,3,4,5,4099.7,
20251231,2,3,5,5,3569.6,
20251231,2,3,6,5,1257.53,
20251231,3,3,7,5,2119.39,
20251231,3,3,8,5,4133.84,
20251231,3,3,9,5,1695.5,
20251231,4,3,10,5,2441.49,
20251231,4,3,11,5,1678.77,
20251231,4,3,12,5,2683.69,
20230131,1,2,1,6,4329.9,4452.297983285639
20230131,1,2,2,6,3936.97,4072.9599918183603
20230131,1,2,3,6,1153.74,1035.05708898252
20230131,2,2,4,6,4980.65,4598.83085312508
20230131,2,2,5,6,3560.72,3847.3325615907597
20230131,2,2,6,6,2537.57,2123.43702744816
20230131,3,2,7,6,3055.2,2737.89939458904
20230131,3,2,8,6,3918.26,4136.629513445279
20230131,3,2,9,6,2967.11,2840.92625750112
20230131,4,2,10,6,3242.93,3270.17819487564
20230131,4,2,11,6,2827.43,2692.2340821708
20230131,4,2,12,6,1384.85,1378.01678099928
20230228,1,2,1,6,3076.86,2961.51747109596
20230228,1,2,2,6,4756.78,3859.43866783824
20230228,1,2,3,6,4852.74,5120.5130616508795
20230228,2,2,4,6,3481.44,2816.7940192835995
20230228,2,2,5,6,3090.06,2483.17132415796
20230228,2,2,6,6,4923.79,4534.771456895639
20230228,3,2,7,6,2900.97,2361.2605349853598
20230228,3,2,8,6,2184.33,1855.41323339268
20230228,3,2,9,6,2249.18,1849.81503397188
20230228,4,2,10,6,1530.82,1562.58741654612
20230228,4,2,11,6,2214.55,1815.54605608884
20230228,4,2,12,6,4980.97,4121.13449719128
20230331,1,2,1,6,2378.23,2392.5404742490796
20230331,1,2,2,6,3654.11,3579.75862284588
20230331,1,2,3,6,2127.24,1862.22104375976
20230331,2,2,4,6,4074.21,4187.73307672944
20230331,2,2,5,6,1746.95,1875.4367931067197
20230331,2,2,6,6,2096.16,2068.77460881792
20230331,3,2,7,6,1360.06,1242.79027463292
20230331,3,2,8,6,4154.9,3806.0958247857598
20230331,3,2,9,6,1358.64,1281.49782491388
20230331,4,2,10,6,2710.09,2504.53445301912
20230331,4,2,11,6,1601.47,1636.59361353216
20230331,4,2,12,6,4656.57,4210.81565255556
20230430,1,2,1,6,4895.01,4489.42604158716
20230430,1,2,2,6,3104.78,2595.5651743152
20230430,1,2,3,6,3629.94,3856.0797481857603
20230430,2,2,4,6,2746.94,2885.2220104182
20230430,2,2,5,6,2786.66,2863.30905839964
20230430,2,2,6,6,3175.8,3210.0175446713997
20230430,3,2,7,6,2797.5,2307.23791057464
20230430,3,2,8,6,4636.57,3861.69794117592
20230430,3,2,9,6,2918.56,2770.7588258322
20230430,4,2,10,6,2544.87,2701.89097617168
20230430,4,2,11,6,3955.8,3812.523757335
20230430,4,2,12,6,2783.38,2629.31431939488
20230531,1,2,1,6,1876.62,1838.48867692944
20230531,1,2,2,6,2547.47,2448.93233662896
20230531,1,2,3,6,3657.69,3167.2812901644
20230531,2,2,4,6,3557.13,3835.88624313216
20230531,2,2,5,6,4401.65,4490.395729701119
20230531,2,2,6,6,3497.9,2860.5099586892397
20230531,3,2,7,6,3505.98,3720.4333768628403
20230531,3,2,8,6,1900.75,1896.6899573363996
20230531,3,2,9,6,3941.95,4081.6571944899597
20230531,4,2,10,6,2005.75,1944.76449486252
20230531,4,2,11,6,4594.64,3958.6467590025595
20230531,4,2,12,6,1748.05,1507.82503006908
20230630,1,2,1,6,4613.56,4519.296434211
20230630,1,2,2,6,2019.1,1946.4839418274798
20230630,1,2,3,6,4030.58,4045.9986635364003
20230630,2,2,4,6,2951.28,2977.3923651677997
20230630,2,2,5,6,2282.87,1836.9991560121198
20230630,2,2,6,6,3015.81,2761.50180321852
20230630,3,2,7,6,1750.39,1605.31367426844
20230630,3,2,8,6,4285.03,3775.61562829644
20230630,3,2,9,6,3514.04,3288.6022690408795
20230630,4,2,10,6,2022.98,2082.35024241336
20230630,4,2,11,6,3267.34,2848.3938556570797
20230630,4,2,12,6,3326.65,3574.33036876464
20230731,1,2,1,6,3702.35,3700.5897592730403
20230731,1,2,2,6,4689.69,5136.16802645976
20230731,1,2,3,6,3576.87,3838.33545537876
20230731,2,2,4,6,2873.08,2896.2784542742797
20230731,2,2,5,6,2705.8,2420.49148421436
20230731,2,2,6,6,1890.28,1801.5205671827998
20230731,3,2,7,6,3714.91,3373.73488737576
20230731,3,2,8,6,1047.92,910.72707791736
20230731,3,2,9,6,4148.49,3856.27968387936
20230731,4,2,10,6,3588.11,3214.3861395765603
20230731,4,2,11,6,3775.05,3791.51051593764
20230731,4,2,12,6,3042.68,3296.17983182832
20230831,1,2,1,6,3975.7,3553.91693444808
20230831,1,2,2,6,1915.28,2104.2531976472396
20230831,1,2,3,6,2445.93,2039.2241133038399
20230831,2,2,4,6,4975.89,4382.460445511159
20230831,2,2,5,6,1276.85,1188.2078302801199
20230831,2,2,6,6,4420.96,3703.06896187368
20230831,3,2,7,6,3249.73,2899.7773289122797
20230831,3,2,8,6,4625.5,3937.9934018536806
20230831,3,2,9,6,2206.46,1907.32653623592
20230831,4,2,10,6,4563.05,4193.27129544216
20230831,4,2,11,6,3190.97,2697.47239734312
20230831,4,2,12,6,2369.36,2491.50864258108
20230930,1,2,1,6,1843.15,1727.96422550736
20230930,1,2,2,6,3978.77,4257.82053412092
20230930,1,2,3,6,2816.04,3054.99740463864
20230930,2,2,4,6,1989.74,1674.6413760242401
20230930,2,2,5,6,3436.24,3044.5207742939997
20230930,2,2,6,6,4111.37,3288.43232370132
20230930,3,2,7,6,3688.33,3958.226894046
20230930,3,2,8,6,3678.02,3766.8884352707996
20230930,3,2,9,6,4381.31,4491.92523775716
20230930,4,2,10,6,2169.92,2170.4119186594803
20230930,4,2,11,6,4442.9,4856.7379010844
20230930,4,2,12,6,2981.85,2782.36509284568
20231031,1,2,1,6,3912.36,4049.11766035656
20231031,1,2,2,6,3536.94,3819.6814551658795
20231031,1,2,3,6,2632.01,2418.93198580428
20231031,2,2,4,6,2802.6,2270.33977832076
20231031,2,2,5,6,4405.92,4302.53615199456
20231031,2,2,6,6,1125.97,1195.17558920208
20231031,3,2,7,6,2162.94,2201.27199296664
20231031,3,2,8,6,3592.19,3719.1237980697597
20231031,3,2,9,6,1865.02,1794.9626764327202
20231031,4,2,10,6,2410.08,1955.84093228796
20231031,4,2,11,6,3218.89,2613.61936744728
20231031,4,2,12,6,2003.92,1909.76575169784
20231130,1,2,1,6,2979.26,3059.34600597444
20231130,1,2,2,6,4731.53,4721.671343272919
20231130,1,2,3,6,1120.54,928.32141895416
20231130,2,2,4,6,1552.61,1701.7726496457599
20231130,2,2,5,6,4724.63,5075.727466284479
20231130,2,2,6,6,1941.45,1787.06521653552
20231130,3,2,7,6,4118.78,4343.91284378508
20231130,3,2,8,6,2010.45,1658.79647230644
20231130,3,2,9,6,4309.37,3844.55345544972
20231130,4,2,10,6,3546.75,3581.6480151503997
20231130,4,2,11,6,3441.47,3648.1866139804797
20231130,4,2,12,6,3707.86,3518.368368126
20231231,1,2,1,6,1736.85,1452.26290081764
20231231,1,2,2,6,3516.06,3021.6381341614797
20231231,1,2,3,6,4653.03,4353.8896348957205
20231231,2,2,4,6,2054.87,1864.5702881595598
20231231,2,2,5,6,3655.35,3602.2114012371603
20231231,2,2,6,6,1497.01,1632.6748739376
20231231,3,2,7,6,2506.33,2280.3165694314002
20231231,3,2,8,6,4704.12,5169.69724227648
20231231,3,2,9,6,3194.08,3143.50893619536
20231231,4,2,10,6,3013.27,2593.54582380984
20231231,4,2,11,6,4237.8,3834.6166514777997
20231231,4,2,12,6,1259.96,1229.0047085592
20240131,1,2,1,6,2500.48,2711.93774477508
20240131,1,2,2,6,2065.51,1940.66581314372
20240131,1,2,3,6,4497.28,3725.6317048964397
20240131,2,2,4,6,1536.71,1552.6506125742
20240131,2,2,5,6,3518.91,3753.5927116464004
20240131,2,2,6,6,2825.65,2922.61998190608
20240131,3,2,7,6,3338.92,3500.93397564408
20240131,3,2,8,6,1876.35,1683.57850152816
20240131,3,2,9,6,1201.8,1163.5257689052
20240131,4,2,10,6,3437.07,3565.5032078922
20240131,4,2,11,6,3826.82,3125.244810585
20240131,4,2,12,6,3501.78,3308.6858094629997
20240229,1,2,1,6,4230.66,4258.820212588919
20240229,1,2,2,6,4486.62,3670.58940844836
20240229,1,2,3,6,4528.66,4100.61109824324
20240229,2,2,4,6,3122.79,3106.4908425253197
20240229,2,2,5,6,4571.77,4505.89074595512
20240229,2,2,6,6,4861.01,5181.333499644
20240229,3,2,7,6,1030.82,840.45967840164
20240229,3,2,8,6,2667.65,2555.79796485816
20240229,3,2,9,6,3215.87,2614.9589365944003
20240229,4,2,10,6,2492.29,2461.58826603384
20240229,4,2,11,6,2485.65,2026.53819354492
20240229,4,2,12,6,1415.25,1240.98085660584
20240331,1,2,1,6,2692.39,2902.63640933076
20240331,1,2,2,6,2045.28,1707.33086192784
20240331,1,2,3,6,4744.74,4505.41090029048
20240331,2,2,4,6,2109.8,2168.49253600092
20240331,2,2,5,6,2492.37,2484.92076147696
20240331,2,2,6,6,1587.6,1634.4243112566
20240331,3,2,7,6,4702.06,3938.2133311166394
20240331,3,2,8,6,2797.74,2272.6690291512
20240331,3,2,9,6,1152.18,1161.0265727352
20240331,4,2,10,6,2171.02,2077.1419175950796
20240331,4,2,11,6,2220.84,2135.7530661739197
20240331,4,2,12,6,4790.23,4741.11508947552
20240430,1,2,1,6,3754.68,3895.8469576427997
20240430,1,2,2,6,3885.54,4261.06948914192
20240430,1,2,3,6,4807.32,5198.84786640336
20240430,2,2,4,6,2067.35,1840.89790203732
20240430,2,2,5,6,2581.8,2258.00374602564
20240430,2,2,6,6,4633.3,4923.20652242172
20240430,3,2,7,6,1722.98,1497.8582357431198
20240430,3,2,8,6,3065.07,2710.58817884328
20240430,3,2,9,6,4206.15,3519.20809803912
20240430,4,2,10,6,1478.88,1215.06919071528
20240430,4,2,11,6,4388.4,4240.50610305516
20240430,4,2,12,6,1774.31,1497.94820680524
20240531,1,2,1,6,1698.54,1636.0038032360399
20240531,1,2,2,6,4192.15,3906.25361049468
20240531,1,2,3,6,2838.52,2726.8729410869996
20240531,2,2,4,6,3929.16,4167.1696906426805
20240531,2,2,5,6,3962.48,4053.1663581519597
20240531,2,2,6,6,1823.63,1560.1382042995199
20240531,3,2,7,6,4508.31,4125.13321106328
20240531,3,2,8,6,4383.81,4006.83126116016
20240531,3,2,9,6,3468.64,2822.97203221584
20240531,4,2,10,6,3988.83,3928.2865239294
20240531,4,2,11,6,3504.96,3493.2764385792
20240531,4,2,12,6,1680.52,1730.7533284330798
20240630,1,2,1,6,3259.06,3230.3110175717998
20240630,1,2,2,6,4388.06,4719.01219854804
20240630,1,2,3,6,1625.17,1470.9768817386
20240630,2,2,4,6,1830.91,1547.1123938614799
20240630,2,2,5,6,1697.11,1855.0233587901598
20240630,2,2,6,6,4727.04,4178.526038039159
20240630,3,2,7,6,4842.94,5214.35287944204
20240630,3,2,8,6,2567.13,2713.3972753383596
20240630,3,2,9,6,2351.29,2329.8406407361203
20240630,4,2,10,6,1544.33,1588.29914674308
20240630,4,2,11,6,2869.62,3082.0087168439995
20240630,4,2,12,6,1720.98,1467.8778784878
20240731,1,2,1,6,2650.38,2688.7851914561998
20240731,1,2,2,6,2242.37,1802.0204064167997
20240731,1,2,3,6,3227.81,3468.5343964962
20240731,2,2,4,6,2690.29,2911.8034608823195
20240731,2,2,5,6,2798.55,2963.7867412183195
20240731,2,2,6,6,1680.7,1582.1911113036
20240731,3,2,7,6,1878.64,1539.6747860595601
20240731,3,2,8,6,3670.94,3199.78083715908
20240731,3,2,9,6,4439.96,3793.9897185382797
20240731,4,2,10,6,2908.1,2902.7663675316
20240731,4,2,11,6,1616.01,1534.256528763
20240731,4,2,12,6,3775.6,3564.103658037
20240831,1,2,1,6,1660.92,1497.4183772172
20240831,1,2,2,6,1426.72,1379.46631477788
20240831,1,2,3,6,3391.05,3367.4669033814
20240831,2,2,4,6,4129.03,3765.4788886309198
20240831,2,2,5,6,2803.43,3065.74394816964
20240831,2,2,6,6,4877.15,4998.422330354039
20240831,3,2,7,6,3765.5,3989.0969651378396
20240831,3,2,8,6,4066.52,4097.09223003588
20240831,3,2,9,6,3994.45,3380.34276204924
20240831,4,2,10,6,2963.39,2627.03505248784
20240831,4,2,11,6,1783.75,1764.3525217425602
20240831,4,2,12,6,3920.95,3381.14250482364
20240930,1,2,1,6,3466.35,3477.0916441822797
20240930,1,2,2,6,1981.38,1734.7520423050798
20240930,1,2,3,6,2922.21,2553.78861113748
20240930,2,2,4,6,2612.51,2238.27009306732
